"Código","Unidade Territorial","UF","Referência","Valor repassado aos idosos via Benefício de Prestação Continuada (BPC) por município pagador"
"310920","BUENÓPOLIS","MG","01/2020","194293.97"
"310920","BUENÓPOLIS","MG","11/2019","187680.13"
"310920","BUENÓPOLIS","MG","10/2019","190618.2"
"310920","BUENÓPOLIS","MG","09/2019","190618"
"310925","BUGRE","MG","10/2019","6986.4"
"310925","BUGRE","MG","09/2019","6986.4"
"310925","BUGRE","MG","08/2019","6986.4"
"310925","BUGRE","MG","07/2019","6986.4"
"310925","BUGRE","MG","06/2019","6986.4"
"310925","BUGRE","MG","05/2019","7984.4"
"310925","BUGRE","MG","04/2019","7984.4"
"310925","BUGRE","MG","01/2018","6392"
"310925","BUGRE","MG","11/2018","7344"
"310925","BUGRE","MG","12/2018","7346"
"310925","BUGRE","MG","02/2018","6392"
"310925","BUGRE","MG","03/2018","6392"
"310925","BUGRE","MG","04/2018","6392"
"310925","BUGRE","MG","05/2018","6392"
"310925","BUGRE","MG","06/2018","6392.00"
"310925","BUGRE","MG","07/2018","7346"
"310925","BUGRE","MG","08/2018","7346"
"310925","BUGRE","MG","09/2018","8300"
"310925","BUGRE","MG","10/2018","9254"
"310925","BUGRE","MG","01/2019","7984.4"
"310925","BUGRE","MG","02/2019","7984.4"
"310925","BUGRE","MG","12/2019","6986.4"
"310925","BUGRE","MG","03/2019","7984.4"
"310925","BUGRE","MG","12/2021","9900"
"310925","BUGRE","MG","11/2021","11000"
"310925","BUGRE","MG","10/2021","9900"
"310925","BUGRE","MG","09/2021","8800"
"310925","BUGRE","MG","08/2021","8800"
"310925","BUGRE","MG","07/2021","6600"
"310925","BUGRE","MG","06/2021","6600"
"310925","BUGRE","MG","05/2021","6600"
"310925","BUGRE","MG","04/2021","6600"
"310925","BUGRE","MG","03/2021","6600"
"310925","BUGRE","MG","02/2021","6600"
"310925","BUGRE","MG","01/2021","6600"
"310925","BUGRE","MG","12/2020","6270"
"310925","BUGRE","MG","11/2020","6270"
"310925","BUGRE","MG","10/2020","6270"
"310925","BUGRE","MG","09/2020","6270"
"310925","BUGRE","MG","08/2020","6270"
"310925","BUGRE","MG","07/2020","6270"
"310925","BUGRE","MG","06/2020","6270.00"
"310925","BUGRE","MG","05/2020","6270"
"310925","BUGRE","MG","04/2020","6270"
"310925","BUGRE","MG","03/2020","6270"
"310925","BUGRE","MG","02/2020","6270"
"310925","BUGRE","MG","01/2020","7273.7"
"310925","BUGRE","MG","11/2019","6990.13"
"310930","BURITIS","MG","01/2020","502877.9"
"310930","BURITIS","MG","10/2019","419169.9"
"310930","BURITIS","MG","09/2019","415177.9"
"310930","BURITIS","MG","08/2019","405197.9"
"310930","BURITIS","MG","07/2019","407193.9"
"310930","BURITIS","MG","06/2019","412184.89"
"310930","BURITIS","MG","05/2019","414180.89"
"310930","BURITIS","MG","04/2019","415178.89"
"310930","BURITIS","MG","03/2019","417175.88"
"310930","BURITIS","MG","02/2019","420169.88"
"310930","BURITIS","MG","01/2019","419171.88"
"310930","BURITIS","MG","12/2018","401538.3"
"310930","BURITIS","MG","11/2018","403320.99"
"310930","BURITIS","MG","10/2018","408216.3"
"310930","BURITIS","MG","09/2018","411078.3"
"310930","BURITIS","MG","08/2018","412032.3"
"310930","BURITIS","MG","07/2018","411078.3"
"310930","BURITIS","MG","06/2018","413941.07"
"310930","BURITIS","MG","05/2018","413941.07"
"310930","BURITIS","MG","04/2018","412987.07"
"310930","BURITIS","MG","03/2018","412987.07"
"310930","BURITIS","MG","02/2018","414895.07"
"310930","BURITIS","MG","01/2018","417757.07"
"310930","BURITIS","MG","12/2019","489029.9"
"310930","BURITIS","MG","12/2021","503800"
"310930","BURITIS","MG","11/2021","498379.88"
"310930","BURITIS","MG","10/2021","500500"
"310930","BURITIS","MG","09/2021","504900"
"310930","BURITIS","MG","08/2021","504900"
"310930","BURITIS","MG","07/2021","507100"
"310930","BURITIS","MG","06/2021","503800"
"310930","BURITIS","MG","05/2021","502700"
"310930","BURITIS","MG","04/2021","506000"
"310930","BURITIS","MG","03/2021","509300"
"310930","BURITIS","MG","02/2021","511500"
"310930","BURITIS","MG","01/2021","519200"
"310930","BURITIS","MG","12/2020","491150"
"310930","BURITIS","MG","11/2020","495424.88"
"310930","BURITIS","MG","10/2020","496375"
"310930","BURITIS","MG","09/2020","496375"
"310930","BURITIS","MG","08/2020","502645"
"310930","BURITIS","MG","07/2020","503690"
"310930","BURITIS","MG","06/2020","508915.00"
"310930","BURITIS","MG","05/2020","506825"
"310930","BURITIS","MG","04/2020","507870"
"310930","BURITIS","MG","03/2020","514140"
"310930","BURITIS","MG","02/2020","514142.2"
"310930","BURITIS","MG","11/2019","486133.49"
"310940","BURITIZEIRO","MG","07/2021","378400"
"310940","BURITIZEIRO","MG","10/2021","378400"
"310940","BURITIZEIRO","MG","11/2021","375166.96"
"310940","BURITIZEIRO","MG","12/2021","374000"
"310940","BURITIZEIRO","MG","04/2019","323352"
"310940","BURITIZEIRO","MG","07/2018","316728"
"310940","BURITIZEIRO","MG","08/2021","381700"
"310940","BURITIZEIRO","MG","03/2019","324350"
"310940","BURITIZEIRO","MG","02/2019","323352"
"310940","BURITIZEIRO","MG","12/2019","333332"
"310940","BURITIZEIRO","MG","01/2019","324350"
"310940","BURITIZEIRO","MG","12/2018","311958"
"310940","BURITIZEIRO","MG","11/2018","314813.12"
"310940","BURITIZEIRO","MG","10/2018","313866"
"310940","BURITIZEIRO","MG","09/2018","315774"
"310940","BURITIZEIRO","MG","08/2018","317682"
"310940","BURITIZEIRO","MG","05/2018","322452"
"310940","BURITIZEIRO","MG","04/2018","322452"
"310940","BURITIZEIRO","MG","09/2021","380600"
"310940","BURITIZEIRO","MG","03/2018","315774"
"310940","BURITIZEIRO","MG","02/2018","317682"
"310940","BURITIZEIRO","MG","01/2018","317682"
"310940","BURITIZEIRO","MG","06/2018","319590.00"
"310940","BURITIZEIRO","MG","06/2019","323352"
"310940","BURITIZEIRO","MG","07/2019","320358"
"310940","BURITIZEIRO","MG","08/2019","317364"
"310940","BURITIZEIRO","MG","09/2019","321356"
"310940","BURITIZEIRO","MG","10/2019","323352"
"310940","BURITIZEIRO","MG","11/2019","328423.86"
"310940","BURITIZEIRO","MG","01/2020","344948"
"310940","BURITIZEIRO","MG","02/2020","352165"
"310940","BURITIZEIRO","MG","03/2020","361570"
"310940","BURITIZEIRO","MG","04/2020","366795"
"310940","BURITIZEIRO","MG","05/2020","376200"
"310940","BURITIZEIRO","MG","06/2020","378290.00"
"310940","BURITIZEIRO","MG","07/2020","377245"
"310940","BURITIZEIRO","MG","08/2020","372020"
"310940","BURITIZEIRO","MG","09/2020","368885"
"310940","BURITIZEIRO","MG","10/2020","367840"
"310940","BURITIZEIRO","MG","05/2019","324350"
"310940","BURITIZEIRO","MG","11/2020","366866.96"
"310940","BURITIZEIRO","MG","12/2020","366795"
"310940","BURITIZEIRO","MG","01/2021","387200"
"310940","BURITIZEIRO","MG","02/2021","379500"
"310940","BURITIZEIRO","MG","03/2021","380600"
"310940","BURITIZEIRO","MG","04/2021","379500"
"310940","BURITIZEIRO","MG","05/2021","381700"
"310940","BURITIZEIRO","MG","06/2021","382800"
"310945","CABECEIRA GRANDE","MG","08/2021","49500"
"310945","CABECEIRA GRANDE","MG","01/2018","42930"
"310945","CABECEIRA GRANDE","MG","02/2018","42930"
"310945","CABECEIRA GRANDE","MG","03/2018","42930"
"310945","CABECEIRA GRANDE","MG","04/2018","41976"
"310945","CABECEIRA GRANDE","MG","05/2018","42930"
"310945","CABECEIRA GRANDE","MG","06/2018","42930.00"
"310945","CABECEIRA GRANDE","MG","07/2018","42930"
"310945","CABECEIRA GRANDE","MG","08/2018","42930"
"310945","CABECEIRA GRANDE","MG","09/2018","42930"
"310945","CABECEIRA GRANDE","MG","10/2018","43884"
"310945","CABECEIRA GRANDE","MG","11/2018","42929.23"
"310945","CABECEIRA GRANDE","MG","12/2018","43884"
"310945","CABECEIRA GRANDE","MG","01/2019","46906"
"310945","CABECEIRA GRANDE","MG","02/2019","47904"
"310945","CABECEIRA GRANDE","MG","03/2019","48902"
"310945","CABECEIRA GRANDE","MG","04/2019","48902"
"310945","CABECEIRA GRANDE","MG","05/2019","46906"
"310945","CABECEIRA GRANDE","MG","06/2019","46906"
"310945","CABECEIRA GRANDE","MG","07/2019","46906"
"310945","CABECEIRA GRANDE","MG","08/2019","46906"
"310945","CABECEIRA GRANDE","MG","09/2019","45908"
"310945","CABECEIRA GRANDE","MG","10/2019","46906"
"310945","CABECEIRA GRANDE","MG","11/2019","46913.3"
"310945","CABECEIRA GRANDE","MG","01/2020","47794"
"310945","CABECEIRA GRANDE","MG","02/2020","48070"
"310945","CABECEIRA GRANDE","MG","03/2020","48070"
"310945","CABECEIRA GRANDE","MG","04/2020","47025"
"310945","CABECEIRA GRANDE","MG","05/2020","45980"
"310945","CABECEIRA GRANDE","MG","06/2020","45980.00"
"310945","CABECEIRA GRANDE","MG","07/2020","44935"
"310945","CABECEIRA GRANDE","MG","08/2020","45980"
"310945","CABECEIRA GRANDE","MG","09/2020","47025"
"310945","CABECEIRA GRANDE","MG","10/2020","47025"
"310945","CABECEIRA GRANDE","MG","11/2020","44940.92"
"310945","CABECEIRA GRANDE","MG","12/2020","44935"
"310945","CABECEIRA GRANDE","MG","01/2021","48400"
"310945","CABECEIRA GRANDE","MG","02/2021","47300"
"310945","CABECEIRA GRANDE","MG","03/2021","47300"
"310945","CABECEIRA GRANDE","MG","04/2021","47300"
"310945","CABECEIRA GRANDE","MG","05/2021","47300"
"310945","CABECEIRA GRANDE","MG","06/2021","47300"
"310945","CABECEIRA GRANDE","MG","07/2021","47300"
"310945","CABECEIRA GRANDE","MG","09/2021","49500"
"310945","CABECEIRA GRANDE","MG","10/2021","50600"
"310945","CABECEIRA GRANDE","MG","11/2021","50604.76"
"310945","CABECEIRA GRANDE","MG","12/2019","45908"
"310945","CABECEIRA GRANDE","MG","12/2021","51700"
"310950","CABO VERDE","MG","02/2019","48902"
"310950","CABO VERDE","MG","01/2019","47904"
"310950","CABO VERDE","MG","12/2018","47700"
"310950","CABO VERDE","MG","11/2018","48653.51"
"310950","CABO VERDE","MG","10/2018","49608"
"310950","CABO VERDE","MG","09/2018","49608"
"310950","CABO VERDE","MG","08/2018","49608"
"310950","CABO VERDE","MG","07/2018","49608"
"310950","CABO VERDE","MG","06/2018","49608.00"
"310950","CABO VERDE","MG","05/2018","49608"
"310950","CABO VERDE","MG","04/2018","51516"
"310950","CABO VERDE","MG","03/2018","51516"
"310950","CABO VERDE","MG","02/2018","51516"
"310950","CABO VERDE","MG","01/2018","51516"
"310950","CABO VERDE","MG","12/2019","47904"
"310950","CABO VERDE","MG","12/2021","49500"
"310950","CABO VERDE","MG","11/2021","49505.82"
"310950","CABO VERDE","MG","10/2021","49500"
"310950","CABO VERDE","MG","09/2021","49500"
"310950","CABO VERDE","MG","08/2021","49500"
"310950","CABO VERDE","MG","07/2021","50600"
"310950","CABO VERDE","MG","06/2021","49500"
"310950","CABO VERDE","MG","05/2021","49500"
"310950","CABO VERDE","MG","04/2021","49500"
"310950","CABO VERDE","MG","03/2021","49500"
"310950","CABO VERDE","MG","02/2021","49500"
"310950","CABO VERDE","MG","01/2021","48400"
"310950","CABO VERDE","MG","12/2020","45980"
"310950","CABO VERDE","MG","11/2020","47032.03"
"310950","CABO VERDE","MG","10/2020","48070"
"310950","CABO VERDE","MG","09/2020","48070"
"310950","CABO VERDE","MG","08/2020","48070"
"310950","CABO VERDE","MG","07/2020","48070"
"310950","CABO VERDE","MG","06/2020","48070.00"
"310950","CABO VERDE","MG","05/2020","48070"
"310950","CABO VERDE","MG","04/2020","48070"
"310950","CABO VERDE","MG","03/2020","48070"
"310950","CABO VERDE","MG","02/2020","49115"
"310950","CABO VERDE","MG","01/2020","48833"
"310950","CABO VERDE","MG","11/2019","45917.13"
"310950","CABO VERDE","MG","10/2019","44910"
"310950","CABO VERDE","MG","09/2019","45908"
"310950","CABO VERDE","MG","08/2019","46906"
"310950","CABO VERDE","MG","07/2019","47904"
"310950","CABO VERDE","MG","06/2019","48902"
"310950","CABO VERDE","MG","05/2019","49900"
"310950","CABO VERDE","MG","04/2019","49900"
"310950","CABO VERDE","MG","03/2019","50898"
"310960","CACHOEIRA DA PRATA","MG","11/2018","51500.06"
"310960","CACHOEIRA DA PRATA","MG","10/2018","51512"
"310960","CACHOEIRA DA PRATA","MG","12/2018","52466"
"310960","CACHOEIRA DA PRATA","MG","01/2018","50558"
"310960","CACHOEIRA DA PRATA","MG","02/2018","50558"
"310960","CACHOEIRA DA PRATA","MG","03/2018","51512"
"310960","CACHOEIRA DA PRATA","MG","04/2018","50558"
"310960","CACHOEIRA DA PRATA","MG","05/2018","50558"
"310960","CACHOEIRA DA PRATA","MG","06/2018","49604.00"
"310960","CACHOEIRA DA PRATA","MG","07/2018","51512"
"310960","CACHOEIRA DA PRATA","MG","08/2018","51512"
"310960","CACHOEIRA DA PRATA","MG","09/2018","51512"
"310960","CACHOEIRA DA PRATA","MG","12/2021","58300"
"310960","CACHOEIRA DA PRATA","MG","11/2021","56111.77"
"310960","CACHOEIRA DA PRATA","MG","10/2021","56100"
"310960","CACHOEIRA DA PRATA","MG","09/2021","55000"
"310960","CACHOEIRA DA PRATA","MG","08/2021","56100"
"310960","CACHOEIRA DA PRATA","MG","07/2021","56100"
"310960","CACHOEIRA DA PRATA","MG","06/2021","56100"
"310960","CACHOEIRA DA PRATA","MG","05/2021","56100"
"310960","CACHOEIRA DA PRATA","MG","04/2021","57200"
"310960","CACHOEIRA DA PRATA","MG","03/2021","58300"
"310960","CACHOEIRA DA PRATA","MG","02/2021","58300"
"310960","CACHOEIRA DA PRATA","MG","01/2021","60500"
"310960","CACHOEIRA DA PRATA","MG","12/2020","55385"
"310960","CACHOEIRA DA PRATA","MG","11/2020","54352.36"
"310960","CACHOEIRA DA PRATA","MG","10/2020","55385"
"310960","CACHOEIRA DA PRATA","MG","09/2020","55385"
"310960","CACHOEIRA DA PRATA","MG","08/2020","57475"
"310960","CACHOEIRA DA PRATA","MG","07/2020","57475"
"310960","CACHOEIRA DA PRATA","MG","06/2020","58520.00"
"310960","CACHOEIRA DA PRATA","MG","05/2020","55385"
"310960","CACHOEIRA DA PRATA","MG","04/2020","54340"
"310960","CACHOEIRA DA PRATA","MG","03/2020","54340"
"310960","CACHOEIRA DA PRATA","MG","02/2020","56430.22"
"310960","CACHOEIRA DA PRATA","MG","01/2020","54028.19"
"310960","CACHOEIRA DA PRATA","MG","11/2019","50909.74"
"310960","CACHOEIRA DA PRATA","MG","10/2019","50898.99"
"310960","CACHOEIRA DA PRATA","MG","09/2019","51896.99"
"310960","CACHOEIRA DA PRATA","MG","08/2019","51896.99"
"310960","CACHOEIRA DA PRATA","MG","07/2019","52894.99"
"310960","CACHOEIRA DA PRATA","MG","06/2019","52894.99"
"310960","CACHOEIRA DA PRATA","MG","05/2019","53892.99"
"310960","CACHOEIRA DA PRATA","MG","04/2019","52894.99"
"310960","CACHOEIRA DA PRATA","MG","12/2019","50898.99"
"310960","CACHOEIRA DA PRATA","MG","03/2019","54890.99"
"310960","CACHOEIRA DA PRATA","MG","02/2019","54890.99"
"310960","CACHOEIRA DA PRATA","MG","01/2019","54890.99"
"310970","CACHOEIRA DE MINAS","MG","11/2020","66889.7"
"310970","CACHOEIRA DE MINAS","MG","12/2021","72600"
"310970","CACHOEIRA DE MINAS","MG","11/2021","71508.21"
"310970","CACHOEIRA DE MINAS","MG","10/2021","71500"
"310970","CACHOEIRA DE MINAS","MG","09/2021","72600"
"310970","CACHOEIRA DE MINAS","MG","08/2021","69300"
"310970","CACHOEIRA DE MINAS","MG","07/2021","70400"
"310970","CACHOEIRA DE MINAS","MG","06/2021","70400"
"310970","CACHOEIRA DE MINAS","MG","05/2021","70400"
"310970","CACHOEIRA DE MINAS","MG","04/2021","70400"
"310970","CACHOEIRA DE MINAS","MG","03/2021","70400"
"310970","CACHOEIRA DE MINAS","MG","02/2021","72600"
"310970","CACHOEIRA DE MINAS","MG","01/2021","71500"
"310970","CACHOEIRA DE MINAS","MG","12/2020","67925.5"
"310970","CACHOEIRA DE MINAS","MG","12/2019","57884.4"
"310970","CACHOEIRA DE MINAS","MG","10/2020","66880.5"
"310970","CACHOEIRA DE MINAS","MG","09/2020","66880.5"
"310970","CACHOEIRA DE MINAS","MG","08/2020","63745.5"
"310970","CACHOEIRA DE MINAS","MG","07/2020","63745.5"
"310970","CACHOEIRA DE MINAS","MG","06/2020","60610.50"
"310970","CACHOEIRA DE MINAS","MG","05/2020","61655.5"
"310970","CACHOEIRA DE MINAS","MG","04/2020","62700.5"
"310970","CACHOEIRA DE MINAS","MG","03/2020","62700.5"
"310970","CACHOEIRA DE MINAS","MG","02/2020","62700.5"
"310970","CACHOEIRA DE MINAS","MG","01/2020","61301.7"
"310970","CACHOEIRA DE MINAS","MG","11/2019","57894.04"
"310970","CACHOEIRA DE MINAS","MG","10/2019","58882"
"310970","CACHOEIRA DE MINAS","MG","09/2019","58882"
"310970","CACHOEIRA DE MINAS","MG","08/2019","59880"
"310970","CACHOEIRA DE MINAS","MG","07/2019","61876"
"310970","CACHOEIRA DE MINAS","MG","06/2019","62874"
"310970","CACHOEIRA DE MINAS","MG","05/2019","62874"
"310970","CACHOEIRA DE MINAS","MG","04/2019","61876"
"310970","CACHOEIRA DE MINAS","MG","03/2019","60878"
"310970","CACHOEIRA DE MINAS","MG","02/2019","60878"
"310970","CACHOEIRA DE MINAS","MG","01/2019","58882"
"310970","CACHOEIRA DE MINAS","MG","12/2018","55999.8"
"310970","CACHOEIRA DE MINAS","MG","11/2018","56953.26"
"310970","CACHOEIRA DE MINAS","MG","10/2018","57907.8"
"310970","CACHOEIRA DE MINAS","MG","09/2018","59179.76"
"310970","CACHOEIRA DE MINAS","MG","08/2018","58225.76"
"310970","CACHOEIRA DE MINAS","MG","07/2018","60133.76"
"310970","CACHOEIRA DE MINAS","MG","06/2018","60133.76"
"310970","CACHOEIRA DE MINAS","MG","05/2018","60133.76"
"310970","CACHOEIRA DE MINAS","MG","04/2018","60133.76"
"310970","CACHOEIRA DE MINAS","MG","03/2018","59179.76"
"310970","CACHOEIRA DE MINAS","MG","02/2018","60133.76"
"310970","CACHOEIRA DE MINAS","MG","01/2018","59179.76"
"310980","CACHOEIRA DOURADA","MG","10/2021","17600"
"310980","CACHOEIRA DOURADA","MG","12/2019","15968"
"310980","CACHOEIRA DOURADA","MG","07/2018","19080"
"310980","CACHOEIRA DOURADA","MG","06/2018","19080.00"
"310980","CACHOEIRA DOURADA","MG","05/2018","19080"
"310980","CACHOEIRA DOURADA","MG","04/2018","20034"
"310980","CACHOEIRA DOURADA","MG","03/2018","20988"
"310980","CACHOEIRA DOURADA","MG","02/2018","20988"
"310980","CACHOEIRA DOURADA","MG","01/2018","20988"
"310980","CACHOEIRA DOURADA","MG","08/2021","17600"
"310980","CACHOEIRA DOURADA","MG","12/2021","17600"
"310980","CACHOEIRA DOURADA","MG","07/2021","17600"
"310980","CACHOEIRA DOURADA","MG","10/2018","20988"
"310980","CACHOEIRA DOURADA","MG","06/2021","17600"
"310980","CACHOEIRA DOURADA","MG","05/2021","19800"
"310980","CACHOEIRA DOURADA","MG","06/2019","19960"
"310980","CACHOEIRA DOURADA","MG","04/2021","20900"
"310980","CACHOEIRA DOURADA","MG","03/2021","17600"
"310980","CACHOEIRA DOURADA","MG","02/2021","16500"
"310980","CACHOEIRA DOURADA","MG","01/2021","19800"
"310980","CACHOEIRA DOURADA","MG","12/2020","17765"
"310980","CACHOEIRA DOURADA","MG","11/2020","18812.29"
"310980","CACHOEIRA DOURADA","MG","10/2020","18810"
"310980","CACHOEIRA DOURADA","MG","09/2020","18810"
"310980","CACHOEIRA DOURADA","MG","08/2018","20034"
"310980","CACHOEIRA DOURADA","MG","08/2020","17765"
"310980","CACHOEIRA DOURADA","MG","07/2020","17765"
"310980","CACHOEIRA DOURADA","MG","06/2020","18810.00"
"310980","CACHOEIRA DOURADA","MG","05/2020","19855"
"310980","CACHOEIRA DOURADA","MG","04/2020","19855"
"310980","CACHOEIRA DOURADA","MG","11/2021","17602.29"
"310980","CACHOEIRA DOURADA","MG","03/2020","18810"
"310980","CACHOEIRA DOURADA","MG","02/2020","17765"
"310980","CACHOEIRA DOURADA","MG","01/2020","17663"
"310980","CACHOEIRA DOURADA","MG","11/2019","18965.51"
"310980","CACHOEIRA DOURADA","MG","10/2019","17964"
"310980","CACHOEIRA DOURADA","MG","09/2019","17964"
"310980","CACHOEIRA DOURADA","MG","08/2019","18962"
"310980","CACHOEIRA DOURADA","MG","07/2019","20958"
"310980","CACHOEIRA DOURADA","MG","05/2019","20958"
"310980","CACHOEIRA DOURADA","MG","09/2021","17600"
"310980","CACHOEIRA DOURADA","MG","04/2019","21956"
"310980","CACHOEIRA DOURADA","MG","03/2019","20958"
"310980","CACHOEIRA DOURADA","MG","02/2019","20958"
"310980","CACHOEIRA DOURADA","MG","01/2019","20958"
"310980","CACHOEIRA DOURADA","MG","12/2018","20034"
"310980","CACHOEIRA DOURADA","MG","11/2018","20986.88"
"310980","CACHOEIRA DOURADA","MG","09/2018","20988"
"310990","CAETANÓPOLIS","MG","10/2018","62964"
"310990","CAETANÓPOLIS","MG","09/2018","62964"
"310990","CAETANÓPOLIS","MG","08/2018","63918"
"310990","CAETANÓPOLIS","MG","07/2018","63918"
"310990","CAETANÓPOLIS","MG","06/2018","62964.00"
"310990","CAETANÓPOLIS","MG","05/2018","62964"
"310990","CAETANÓPOLIS","MG","04/2018","62964"
"310990","CAETANÓPOLIS","MG","03/2018","62010"
"310990","CAETANÓPOLIS","MG","02/2018","62964"
"310990","CAETANÓPOLIS","MG","01/2018","62964"
"310990","CAETANÓPOLIS","MG","09/2019","66866"
"310990","CAETANÓPOLIS","MG","12/2019","69860"
"310990","CAETANÓPOLIS","MG","12/2021","85800"
"310990","CAETANÓPOLIS","MG","10/2021","89100"
"310990","CAETANÓPOLIS","MG","09/2021","86900"
"310990","CAETANÓPOLIS","MG","08/2021","86900"
"310990","CAETANÓPOLIS","MG","07/2021","91300"
"310990","CAETANÓPOLIS","MG","06/2021","90200"
"310990","CAETANÓPOLIS","MG","05/2021","89100"
"310990","CAETANÓPOLIS","MG","04/2021","89100"
"310990","CAETANÓPOLIS","MG","03/2021","89100"
"310990","CAETANÓPOLIS","MG","08/2019","67864"
"310990","CAETANÓPOLIS","MG","02/2021","86900"
"310990","CAETANÓPOLIS","MG","07/2019","68862"
"310990","CAETANÓPOLIS","MG","01/2021","88000"
"310990","CAETANÓPOLIS","MG","12/2020","84645"
"310990","CAETANÓPOLIS","MG","11/2020","82558.94"
"310990","CAETANÓPOLIS","MG","10/2020","85690"
"310990","CAETANÓPOLIS","MG","09/2020","84645"
"310990","CAETANÓPOLIS","MG","08/2020","83600"
"310990","CAETANÓPOLIS","MG","07/2020","82555"
"310990","CAETANÓPOLIS","MG","06/2020","82555.00"
"310990","CAETANÓPOLIS","MG","05/2020","81510"
"310990","CAETANÓPOLIS","MG","04/2020","81510"
"310990","CAETANÓPOLIS","MG","03/2020","82555"
"310990","CAETANÓPOLIS","MG","02/2020","79420"
"310990","CAETANÓPOLIS","MG","01/2020","74808"
"310990","CAETANÓPOLIS","MG","11/2019","70869.88"
"310990","CAETANÓPOLIS","MG","10/2019","65868"
